Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Weather_Condition,Cluster
15.190056855245333,1765.8055560621217,603.3969431384868,5.120039518450225,287.666029092107,107624.6506494904,587512.0806375332,12.617302224919555,0.599800167365831,1.0874531925293702,6.0,85.5538396308348,Bulk Carrier,Long-haul,Diesel,Good,Moderate,0.0
24.608382165882887,1528.226422304626,248.13983649517996,14.645511374178335,1389.4765206136642,279592.0184799551,349190.14128876926,67.54185971376666,0.6957991922183627,1.2958036228451029,7.0,73.72706165166032,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,Calm,0.0
15.378922383758178,1144.1659752923915,1648.5306462667793,6.649504139225003,642.6862381662069,361888.9925009548,275275.7889980223,47.85612398096887,0.806564966042675,1.3628062359939923,2.0,73.00492508060839,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,Rough,0.0
10.860553477263633,678.1801644537279,1367.9920815844314,9.040671223022237,1663.627143238141,224166.4832360188,568594.2905442032,26.772326791157788,0.3086908595946186,1.195838495786619,3.0,97.97614644658331,Tanker,Short-haul,Heavy Fuel Oil (HFO),Critical,Calm,0.0
15.815963651376569,1131.9953920322887,1588.179276369645,14.723086135145776,949.752649510781,49758.208401383476,643770.940461029,63.06716612655209,0.2697257044003822,1.3692516596091435,8.0,68.43972213022556,Bulk Carrier,Transoceanic,Steam Turbine,Critical,Calm,0.0
24.074835638918927,2397.891603164394,941.271947536091,11.67904924642426,1072.6534180745862,173623.449374093,774411.2631314773,50.16196466907402,0.2396707303610253,1.3243218515357462,3.0,71.71690750639746,Container Ship,Long-haul,Steam Turbine,Fair,Calm,0.0
21.94581257466596,759.2486537525109,763.1567663016623,6.387618231212332,505.93779750617455,206866.2387103828,212386.3153602207,52.83693725451989,0.63670497826732,1.0658389259041834,3.0,85.01899700208241,Fish Carrier,Long-haul,Steam Turbine,Fair,Calm,0.0
21.45526008408496,2290.7193807553613,489.5708571785907,8.974810171779097,1263.5666579029112,255586.3895261349,58692.721456314175,58.13940595131379,0.10021133281711592,0.9030784906344548,7.0,70.82865638965099,Tanker,Long-haul,Diesel,Critical,Rough,
20.566539322473886,2351.555053793952,113.85873396023415,13.064044892203173,56.768253818001725,340885.04601048015,914773.6274118556,60.59289734307296,0.7348364287633652,0.591437898331682,9.0,82.62519487811339,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,Rough,1.0
23.660382895894134,2539.650339941837,1989.8457545158938,7.177800598173862,717.7298639893592,406215.222160617,818075.869741154,22.9755845013565,0.72267985145727,1.1154573862803845,6.0,53.03947781036467,Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,Moderate,
24.757912875175258,2798.159949066523,1677.169305556675,13.943579885296057,327.6888906139189,112084.16633277002,478315.99327353307,41.0634605899121,1.1289888986975911,0.8604490616475308,7.0,85.14536362649945,Tanker,Coastal,Steam Turbine,Critical,Calm,0.0
21.16316307054549,2204.880949647288,1283.735588550136,11.913643326052357,941.0064341461516,48020.96711725576,662292.6934896637,48.57155240234911,1.361710732063338,1.076710031226399,4.0,66.21775238227227,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,Moderate,0.0
10.924955564915306,2073.6947282449537,803.8932468788263,6.499952834863466,1353.5547702223594,297949.6392157521,78856.6458525122,64.0790380613702,0.6655857768026667,0.8729327820418755,7.0,70.58433957309029,Tanker,Short-haul,Steam Turbine,Fair,Rough,0.0
12.068045214677706,1625.000689820786,203.50451259723457,9.533687290778468,1996.661099964432,228088.59674265605,757141.676698376,34.36297772860755,0.3856556011079809,1.2232866850235928,3.0,96.544029390792,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,Rough,0.0
12.837382586744049,2212.3856125031853,1045.7778731553658,13.258846327225449,1908.2684721730684,115966.714820226,960527.2356847522,68.06936801389995,0.22236874482816696,0.8657883888628682,5.0,98.17216758047572,Tanker,Short-haul,Diesel,Critical,Rough,0.0
21.54155341683892,1097.8258166229484,507.09245900881405,5.356472801831502,1248.0937832509387,445286.5585587327,553051.001373964,29.467607709486085,0.2506588888526875,0.7175564849640212,2.0,65.91950962233304,Container Ship,Short-haul,Diesel,Critical,Calm,0.0
22.390744275780516,1360.1954164997862,1889.5566805368585,6.713454274607868,1499.8812938579358,278292.43779026845,933742.3736285988,58.086760610921935,1.113977960622187,0.7880167901897442,6.0,74.94568671093387,Container Ship,Coastal,Diesel,Good,Moderate,0.0
23.2311354536184,990.9944294934336,872.2901532445106,13.170736694303082,1282.5998980238862,270078.93090564234,381140.42350362247,49.65033180245,0.2113757194506842,1.377264462686162,2.0,81.05425342260342,Bulk Carrier,Coastal,Diesel,Good,Rough,0.0
19.37909031926465,2371.6460822183,790.3400978788269,14.350741874089286,840.1325966321341,441936.2653180856,467188.38649222103,47.58572060534328,0.39322720465937,1.0192551720690246,4.0,57.80638555280586,Tanker,Long-haul,Heavy Fuel Oil (HFO),Good,Moderate,0.0
22.751649189299822,884.8435545219025,203.55300499167467,11.18707772366485,1790.0782724732287,307688.79930764856,596285.2482537023,32.13771956728699,1.3396695115500583,0.8205510651484368,6.0,65.32639395843572,Bulk Carrier,Long-haul,Diesel,Critical,Calm,-1.0
22.73430994661736,2261.898651215809,1096.490897521718,7.143937391658954,227.18360636508885,73185.47238979567,622174.5963330695,63.8833376974613,1.0608490712861662,0.5861235628490807,9.0,94.13759752764284,Container Ship,Coastal,Heavy Fuel Oil (HFO),Good,Moderate,0.0
17.948547375737707,1681.5346010401354,350.46830152037575,11.815473286043655,348.7009129805779,283127.99503778963,485075.4930352643,16.332844130697346,0.37228490795995084,0.8121143945408169,1.0,88.33271940134145,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Fair,Rough,0.0
24.381030886384284,1309.6089636591869,842.6011285824479,10.63709572714319,675.468710115684,80992.0214865041,940714.9638225536,50.65270057098724,1.0712600944706432,1.1825342657136426,8.0,80.38939229992812,Container Ship,Short-haul,Diesel,Fair,Calm,0.0
22.05902146709268,2029.9785655867363,1088.0447889274103,11.561657160815535,1400.8422372848372,47178.50414565632,854895.2523663205,17.37435821676314,0.1085026358915157,1.4788078579031931,4.0,84.69244478815813,Container Ship,Coastal,Diesel,Critical,Calm,
19.016056743699306,1085.758391882442,294.63756162861864,14.614544914325005,1792.5185059657856,385207.54828500544,531928.2148313627,68.36573586122805,1.1151056205580792,1.4406041887484289,2.0,75.49580648912337,Bulk Carrier,Coastal,Diesel,Fair,Moderate,0.0
18.08164831243326,585.1951395152323,72.61347968170176,10.732201191386698,71.42426981673225,157178.50998359922,264282.7635105936,22.360708113086705,0.1113586477651619,0.5997313333235568,4.0,84.79452256169972,Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,Rough,
20.707884502158965,2647.540642102055,190.3658646979656,6.367842676933986,1613.4161169058568,311860.0250620617,591649.1918860818,53.04314995334376,1.0891392560099293,0.9893725342505548,3.0,55.114530081250194,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Critical,Moderate,0.0
11.285913444426535,847.7019451349955,1795.9979644704956,6.776042817681343,186.57682235983103,407743.5141981927,381948.2760143579,55.75933674177419,1.1835200497584497,0.5004943094233006,9.0,78.00930943091558,Container Ship,Short-haul,Diesel,Critical,Moderate,0.0
22.720330723656527,869.2677900888766,210.7479062348271,9.462868232134744,1886.902145465419,275649.9712448034,332684.1550963229,50.01783573170795,1.3890824187867685,1.3717645334012436,4.0,73.66370794618244,Tanker,Coastal,Steam Turbine,Critical,Calm,-1.0
13.855713339227208,1290.3930003511932,1531.7190287158303,8.563354870639081,774.0199583090024,426874.23128877743,995661.655912512,40.01406868530753,1.284465539434576,0.9203601987055988,3.0,61.70955446333232,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Fair,Calm,0.0
22.021651014860204,1682.8123254615134,658.6476200133335,5.1255824397182606,476.7605986299937,299913.6351065851,617003.1663698045,46.51535172071799,0.2516251439067211,0.8211604112605666,9.0,85.81492013129643,Container Ship,Transoceanic,Diesel,Critical,Moderate,0.0
15.085371163692342,2184.9139639257123,1867.4728329368893,11.50645694144034,1426.345291852811,370466.59223709645,520022.52180135186,32.49282393906629,1.3637071461798593,1.2794966262382887,9.0,58.138236197431084,Tanker,Long-haul,Diesel,Good,Calm,0.0
11.211368244702545,1892.0775965388384,173.85468144963443,11.720547037880811,418.8000485418685,171501.06070882356,530056.5269515178,48.76004664080712,0.1799411422715512,1.4209825864392258,3.0,89.7867330321059,Tanker,Short-haul,Steam Turbine,Fair,Rough,0.0
21.610774225334644,1184.2806339384929,372.2773807060336,14.1798216774783,865.0738123117169,12427.637864821285,455885.9030500452,71.68096687400507,1.294440151652679,0.8186286421463839,3.0,52.39788990110236,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,Rough,0.0
11.36410674150416,2499.9372951701694,1133.16427638594,10.17875760918936,1763.7178121467875,243780.25166545511,182427.1892550961,18.61078185485697,1.0438100610383394,0.8432039345736543,9.0,93.01092275004147,Fish Carrier,Long-haul,Steam Turbine,Critical,Calm,0.0
17.230818320639823,829.6163912890756,824.7691330792655,8.37531819030404,847.4180703615643,50516.73150784376,54166.69804800392,30.82071142459359,1.1115783157704109,0.6798709531088625,7.0,79.87104755960682,Container Ship,Long-haul,Diesel,Good,Moderate,0.0
17.56599562642772,2813.322842070823,1923.7801740499597,12.32373378995248,1471.7094665547454,402459.2865343798,700236.4101523571,22.603295665965515,1.1707742242084047,0.8313139593714017,4.0,52.96557519319268,Container Ship,Coastal,Diesel,Critical,Moderate,0.0
23.607546262596085,1537.1550082277506,307.0678066731569,7.038043318429956,1937.9331717767147,72545.92010597952,341953.8568031303,23.06993451920181,1.4586608956367868,0.926366289938684,1.0,87.37824417016517,Tanker,Long-haul,Heavy Fuel Oil (HFO),Good,Calm,0.0
21.03046260049329,1934.0625440189408,1033.814919227436,6.7748689125165065,325.2282017963161,273943.3563202733,78755.97526736348,28.47185197710055,0.9562305586810841,0.8568332262279669,3.0,77.18148618592667,Fish Carrier,Transoceanic,Steam Turbine,Fair,Rough,0.0
14.434172842041407,1432.6218478656606,143.18551182936957,14.906479362010275,1560.4281718874809,161981.75254603408,933936.2542380852,61.382575278181534,1.1021641571933718,0.9620688687683812,8.0,61.3894543563011,Tanker,Long-haul,Steam Turbine,Critical,Calm,0.0
19.257277783182843,940.2118700768826,1288.5152922656507,10.212288623909552,1089.242460273097,133184.29430911253,424695.7890135592,12.6149357370382,0.38618913305078884,0.7267440681332263,8.0,79.07522771849746,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Critical,Rough,0.0
23.857162045765357,1779.5723490183243,1744.3457070015847,13.910377030314722,1470.703398006239,204876.37848215824,377819.8877393769,31.91905992424225,1.2170811542871829,0.7161839149574176,6.0,85.9353836216759,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,Rough,0.0
19.296927734951016,818.2715961195377,1781.6483466228538,12.723021184598704,1037.540444785861,196538.9721661422,823727.8344712318,66.15636765047032,1.2064899721510303,0.9948650315218514,2.0,70.44328888945822,Tanker,Short-haul,Steam Turbine,Critical,Rough,0.0
19.87478612951981,892.0089504180586,1364.9278913411497,12.090509517116711,1423.351675595938,103476.27199785228,504897.0449603704,58.65862897454248,0.6574892691102943,0.8008398156607481,7.0,89.89756803917291,Tanker,Coastal,Diesel,Good,Calm,0.0
17.45313586306862,2521.816659319792,1955.8623342521237,10.367868181366546,125.66502533007127,313967.15956127207,232422.27386548577,35.66953727051577,0.9094944380596428,0.7283685189147088,6.0,59.25490706443976,Tanker,Short-haul,Heavy Fuel Oil (HFO),Critical,Moderate,0.0
17.30228227178489,1471.8151459606634,143.36082706132402,14.456739391705089,159.7014768589779,35043.76844936118,141088.68594030844,44.77080610284417,1.3626610421725514,1.4901964656701656,7.0,94.21873181301166,Fish Carrier,Long-haul,Steam Turbine,Critical,Calm,0.0
22.85310369520564,893.4271201223166,1822.020106943603,5.157222965260941,495.8422387959864,438530.9678753678,397547.8385376165,31.517363484775487,1.147229048170706,1.285404035400297,8.0,92.72794362178604,Fish Carrier,Short-haul,Steam Turbine,Critical,Moderate,0.0
10.13614758600409,1413.987662899329,492.3348924090858,13.164126748116647,624.0609930699393,427354.1930066745,93533.65028335176,50.174306110557566,0.5332406936897987,0.6539817079612688,6.0,78.74226219395098,Bulk Carrier,Long-haul,Steam Turbine,Good,Rough,
18.06087432266928,2894.6493175731785,819.5424200075879,5.0739155664859,776.2977210866793,386014.1365236508,86261.13601378986,44.75815284364943,0.6157729940758785,1.4780738166652043,7.0,79.89100528894426,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Fair,Calm,0.0
